"country","indicator","Unit","Date","Value"
"INDONESIA","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",291873
"INDONESIA","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",335445
"IRAK","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",28700
"IRAK","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",27200
"IRAK","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",31000
"IRAK","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",42000
"IRAK","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",28000
"IRAK","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",100000
"IRAK","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",60000
"IRAK","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",40000
"IRAN","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",127500
"IRAN","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",121000
"IRAN","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",137900
"IRAN","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",190000
"IRAN","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",220000
"IRAN","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",230000
"IRAN","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",230000
"IRAN","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",140000
"ISRAEL","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",26000
"ISRAEL","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",26000
"ISRAEL","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",20000
"ISRAEL","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",22000
"ISRAEL","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",15000
"ISRAEL","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",17000
"ISRAEL","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",17000
"ISRAEL","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",16000
"JAPAN","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",1103552
"JAPAN","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",1127202
"JAPAN","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",983692
"JAPAN","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",897967
"JAPAN","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",704023
"JAPAN","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",752967
"JAPAN","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",701188
"JAPAN","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",797388
"JORDAN","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",4000
"JORDAN","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",3300
"JORDAN","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",4000
"JORDAN","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",6000
"JORDAN","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",6000
"JORDAN","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",6000
"JORDAN","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",7000
"JORDAN","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",5000
"KAZAKSTAN","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",4200
"KAZAKSTAN","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",4300
"KAZAKSTAN","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",5400
"KAZAKSTAN","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",5500
"KAZAKSTAN","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",5000
"KAZAKSTAN","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",2000
"KAZAKSTAN","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",2000
"KAZAKSTAN","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",2300
"KIRGHIZISTAN","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",800
"KIRGHIZISTAN","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",800
"KIRGHIZISTAN","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",900
"KIRGHIZISTAN","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",900
"KIRGHIZISTAN","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",1000
"KIRGHIZISTAN","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",900
"KIRGHIZISTAN","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",900
"KIRGHIZISTAN","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",1000
"KUWAIT","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",30000
"KUWAIT","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",19000
"KUWAIT","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",20000
"KUWAIT","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",14500
"KUWAIT","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",14800
"KUWAIT","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",15000
"KUWAIT","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",20000
"KUWAIT","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",25000
"LAOS","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",100
"LAOS","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",150
"LAOS","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",300
"LAOS","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",600
"LAOS","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",500
"LAOS","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",600
"LAOS","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",600
"LAOS","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",800
"LEBANON","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",1000
"LEBANON","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",1000
"LEBANON","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",1000
"LEBANON","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",1000
"LEBANON","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",2500
"LEBANON","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",2500
"LEBANON","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",2500
"LEBANON","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",2000
"MACEDONIA","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",760
"MACEDONIA","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",790
"MACEDONIA","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",1000
"MACEDONIA","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",1004
"MACEDONIA","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",804
"MACEDONIA","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",1000
"MACEDONIA","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",900
"MACEDONIA","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",654
"MALAYSIA","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",140150
"MALAYSIA","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",116579
"MALAYSIA","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",44291
"MALAYSIA","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",50656
"MALAYSIA","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",50563
"MALAYSIA","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",61562
"MALAYSIA","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",65010
"MALAYSIA","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",75564
"MONGOLIA","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",300
"MONGOLIA","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",800
"MONGOLIA","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",700
"MONGOLIA","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",750
"MONGOLIA","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",600
"MONGOLIA","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",300
"MONGOLIA","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",290
"MONGOLIA","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",290
"MYANMAR","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",300
"MYANMAR","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",200
"MYANMAR","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",300
"MYANMAR","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",1000
"MYANMAR","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",120
"MYANMAR","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",130
"MYANMAR","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",130
"MYANMAR","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",130
"NEPAL","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",400
"NEPAL","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",300
"NEPAL","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",500
"NEPAL","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",400
"NEPAL","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",200
"NEPAL","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",150
"NEPAL","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",140
"NEPAL","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",140
"NEW CALEDONIA","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",3273
"NEW CALEDONIA","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",4047
"NEW CALEDONIA","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",4743
"NEW CALEDONIA","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",4831
"NEW CALEDONIA","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",4969
"NEW CALEDONIA","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",5418
"NEW CALEDONIA","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",5301
"NEW CALEDONIA","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",6300
"NEW ZEALAND","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",39601
"NEW ZEALAND","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",35407
"NEW ZEALAND","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",37587
"NEW ZEALAND","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",32793
"NEW ZEALAND","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",18798
"NEW ZEALAND","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",21221
"NEW ZEALAND","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",20672
"NEW ZEALAND","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",23924
"OMAN","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",20000
"OMAN","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",8000
"OMAN","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",10000
"OMAN","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",35000
"OMAN","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",30000
"OMAN","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",50000
"OMAN","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",55000
"OMAN","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",70000
"PALESTINE","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",25681
"PALESTINE","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",27388
"PALESTINE","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",28652
"PALESTINE","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",29319
"PALESTINE","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",17259
"PALESTINE","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",22316
"PALESTINE","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",23076
"PALESTINE","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",21630
"PAKISTAN","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",3100
"PAKISTAN","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",2900
"PAKISTAN","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",3300
"PAKISTAN","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",4500
"PAKISTAN","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",7200
"PAKISTAN","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",4500
"PAKISTAN","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",5000
"PAKISTAN","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",15000
"PHILIPPINES","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",62000
"PHILIPPINES","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",61410
"PHILIPPINES","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",76796
"PHILIPPINES","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",80136
"PHILIPPINES","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",86333
"PHILIPPINES","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",110082
"PHILIPPINES","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",96755
"PHILIPPINES","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",108321
"QATAR","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",15000
"QATAR","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",8000
"QATAR","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",8000
"QATAR","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",15000
"QATAR","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",20000
"QATAR","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",12000
"QATAR","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",15000
"QATAR","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",20000
"SAUDI ARABIA","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",120000
"SAUDI ARABIA","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",80000
"SAUDI ARABIA","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",80000
"SAUDI ARABIA","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",140000
"SAUDI ARABIA","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",300000
"SAUDI ARABIA","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",110000
"SAUDI ARABIA","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",130000
"SAUDI ARABIA","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",160000
"SINGAPORE","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",15851
"SINGAPORE","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",15634
"SINGAPORE","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",11440
"SINGAPORE","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",9595
"SINGAPORE","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",6320
"SINGAPORE","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",4618
"SINGAPORE","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",6077
"SINGAPORE","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",4523
"SOUTH KOREA","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",229012
"SOUTH KOREA","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",228573
"SOUTH KOREA","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",232881
"SOUTH KOREA","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",195668
"SOUTH KOREA","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",219257
"SOUTH KOREA","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",247693
"SOUTH KOREA","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",263000
"SOUTH KOREA","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",237000
"SRI LANKA","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",1400
"SRI LANKA","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",1400
"SRI LANKA","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",1800
"SRI LANKA","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",1800
"SRI LANKA","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",2000
"SRI LANKA","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",1000
"SRI LANKA","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",1000
"SRI LANKA","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",900
"SYRIA","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",7000
"SYRIA","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",6000
"SYRIA","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",5500
"SYRIA","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",4800
"SYRIA","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",5600
"SYRIA","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",9400
"SYRIA","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",6800
"SYRIA","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",7700
"TADJIKISTAN","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",140
"TADJIKISTAN","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",150
"TADJIKISTAN","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",190
"TADJIKISTAN","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",200
"TADJIKISTAN","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",200
"TADJIKISTAN","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",200
"TADJIKISTAN","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",210
"TADJIKISTAN","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",300
"TAHITI","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",2100
"TAHITI","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",2000
"TAHITI","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",2300
"TAHITI","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",2300
"TAHITI","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",1800
"TAHITI","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",2000
"TAHITI","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",500
"TAHITI","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",1500
"TAIWAN","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",120637
"TAIWAN","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",87848
"TAIWAN","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",63107
"TAIWAN","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",37648
"TAIWAN","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",42188
"TAIWAN","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",44200
"TAIWAN","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",50585
"TAIWAN","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",58500
"THAILAND","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",514215
"THAILAND","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",490409
"THAILAND","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",458860
"THAILAND","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",388517
"THAILAND","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",318838
"THAILAND","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",453713
"THAILAND","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",400000
"THAILAND","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",430000
"TUKMENISTAN","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",100
"TUKMENISTAN","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",100
"TUKMENISTAN","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",120
"TUKMENISTAN","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",200
"TUKMENISTAN","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",200
"TUKMENISTAN","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",200
"TUKMENISTAN","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",200
"TUKMENISTAN","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",200
"UNITED ARAB EMIRATES","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",20000
"UNITED ARAB EMIRATES","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",25000
"UNITED ARAB EMIRATES","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",30000
"UNITED ARAB EMIRATES","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",42048
"UNITED ARAB EMIRATES","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",114850
"UNITED ARAB EMIRATES","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",31344
"UNITED ARAB EMIRATES","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",50714
"UNITED ARAB EMIRATES","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",57400
"UZBEKISTAN","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",6700
"UZBEKISTAN","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",7000
"UZBEKISTAN","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",9100
"UZBEKISTAN","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",9300
"UZBEKISTAN","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",11300
"UZBEKISTAN","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",14600
"UZBEKISTAN","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",14000
"UZBEKISTAN","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",15000
"VIETNAM","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",10376
"VIETNAM","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",17798
"VIETNAM","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",40941
"VIETNAM","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",61073
"VIETNAM","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",56737
"VIETNAM","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",54446
"VIETNAM","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",46374
"VIETNAM","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",36417
"ALGERIA","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",28376
"ALGERIA","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",27775
"ALGERIA","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",29791
"ALGERIA","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",35139
"ALGERIA","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",45514
"ALGERIA","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",35641
"ALGERIA","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",54860
"ALGERIA","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",56600
"ANGOLA","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",3000
"ANGOLA","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",4000
"ANGOLA","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",2000
"ANGOLA","Commercial vehicles","UNITS","1/1/2008 12:00:00 AM",2000
"ANGOLA","Commercial vehicles","UNITS","1/1/2009 12:00:00 AM",5000
"ANGOLA","Commercial vehicles","UNITS","1/1/2010 12:00:00 AM",10000
"ANGOLA","Commercial vehicles","UNITS","1/1/2011 12:00:00 AM",5000
"ANGOLA","Commercial vehicles","UNITS","1/1/2012 12:00:00 AM",6000
"BOTSWANA","Commercial vehicles","UNITS","1/1/2005 12:00:00 AM",5627
"BOTSWANA","Commercial vehicles","UNITS","1/1/2006 12:00:00 AM",4566
"BOTSWANA","Commercial vehicles","UNITS","1/1/2007 12:00:00 AM",6840
